archive_name,archive_size,archive_sha256,chunk_folder,chunk_index,total_chunks,chunk_name,chunk_relative_path,chunk_path,chunk_size,chunk_sha256,reassembly_order
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,6,37,NMI_supplementary_materials_2024.zip.part006,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part006,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part006,99614720,569083ccd33ed444650862f89f41205b8afaacdb62f9ac171a7b7336e02c20dc,6
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,7,37,NMI_supplementary_materials_2024.zip.part007,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part007,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part007,99614720,20f65c00d938390d0169f4d7f5b61c237945e00f5944f6bc3a8244eff82e2b48,7
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,8,37,NMI_supplementary_materials_2024.zip.part008,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part008,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part008,99614720,c9c0d32c97ce6b82817e2b33e7cac21ff8e2c6b58fab9781edc9fb90d1b2d6cd,8
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,9,37,NMI_supplementary_materials_2024.zip.part009,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part009,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part009,99614720,cbd4f3c401306eee13862d398ce9f018bc923cefc40d2e1e2e4a7fc63b5fc4d6,9
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,10,37,NMI_supplementary_materials_2024.zip.part010,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part010,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part010,99614720,6447aa4edcd53ec6c1fb84d75f7e4fe3a72cc5cbf57f3961aba0ad03bdad1a8f,10
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,11,37,NMI_supplementary_materials_2024.zip.part011,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part011,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part011,99614720,8402cc4171432a41fe5a8b37d7153b0cc07bd0b71d583658dc7bbf23ea57d165,11
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,12,37,NMI_supplementary_materials_2024.zip.part012,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part012,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part012,99614720,2f7b8aae29c255ca9a6bdacda54276ed469957e9422f60844e440a5bb7841d03,12
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,13,37,NMI_supplementary_materials_2024.zip.part013,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part013,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part013,99614720,3a28b55fc711f32a54b61add1cc07d09ede881f1f2210d00858ec60e35e17f2e,13
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,14,37,NMI_supplementary_materials_2024.zip.part014,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part014,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part014,99614720,6b4e815ad2848ceed3d4c531a7023bac53881c470d92c294d82a9219a22f2d52,14
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,15,37,NMI_supplementary_materials_2024.zip.part015,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part015,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part015,99614720,73a91bc6901a75de1680c32c436118d62adf7eb1dd10e0a55bb24810f3f6af4c,15
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,16,37,NMI_supplementary_materials_2024.zip.part016,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part016,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part016,99614720,616bd2c9cf760e8b805ca791a8184c0488feb9094b3d82dda3291348cd93eba3,16
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,17,37,NMI_supplementary_materials_2024.zip.part017,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part017,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part017,99614720,aac304a4089107175cd609dcb88336b959f27e99dc5e2da6655dcf60e0e5dbc9,17
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,18,37,NMI_supplementary_materials_2024.zip.part018,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part018,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part018,99614720,f7ffa6a313ca2d4e6961885b071123973956f2347b47ab3b7f3251ab581a1eba,18
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,19,37,NMI_supplementary_materials_2024.zip.part019,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part019,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part019,99614720,5789eb0da79023dd085d2fe637b40ce00058327ba40cca723bfb7d31150e3e3a,19
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,20,37,NMI_supplementary_materials_2024.zip.part020,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part020,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part020,99614720,cb4a54c3ea3ff8a02d1dfe61687d8a86c2685070b35f803dc5ed483a502128a2,20
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,21,37,NMI_supplementary_materials_2024.zip.part021,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part021,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part021,99614720,ec4e58a4c5c30abec75f47fa050b0e42450eace3d2dd266aef9c5eb96e64d7c6,21
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,22,37,NMI_supplementary_materials_2024.zip.part022,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part022,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part022,99614720,aad7e7e8bc1c5879317d0c32a7a86fa6499bdfd0116e139244a1a6bde442fd90,22
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,23,37,NMI_supplementary_materials_2024.zip.part023,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part023,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part023,99614720,e519a327ab17f4d7425426a2bedba293db30d067dd814b464d79c2b9514016dc,23
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,24,37,NMI_supplementary_materials_2024.zip.part024,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part024,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part024,99614720,84809fae8148076f0e44ddb264efac9d85216500066a30c1bb13fed2830df26e,24
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,25,37,NMI_supplementary_materials_2024.zip.part025,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part025,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part025,99614720,b261261ce28f7e2dc908c34312a2c28be5c00f95a101dd8c1457b9206a679d65,25
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,26,37,NMI_supplementary_materials_2024.zip.part026,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part026,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part026,99614720,c1135ac2d1535aad13d5e7cd60d45cea9612115f32c994e4f4e4fd58a9872937,26
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,27,37,NMI_supplementary_materials_2024.zip.part027,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part027,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part027,99614720,5453767e0d522ca51a02cff7bcbdb340ad1889b2e6d36aa69ba1aca5a60d9cc7,27
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,28,37,NMI_supplementary_materials_2024.zip.part028,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part028,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part028,99614720,6d5fcfb3d50db8cd2ab4d8b9fbbb6f43aae0a9ba9a1564231c3b58ec7ba95b5e,28
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,29,37,NMI_supplementary_materials_2024.zip.part029,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part029,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part029,99614720,2f467f233fd6ffd7688435875d7f030ba13f363e94f98000b58bf44ce25663a7,29
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,30,37,NMI_supplementary_materials_2024.zip.part030,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part030,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part030,99614720,c351cf2cefc2b4880e1bf3cafae9efe2f2e5955350f981bbf4fd98e0df829652,30
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,31,37,NMI_supplementary_materials_2024.zip.part031,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part031,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part031,99614720,9f0c1b72296618604e12c14985405884d554622b76494ec6171b475b3907dcc0,31
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,32,37,NMI_supplementary_materials_2024.zip.part032,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part032,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part032,99614720,2e64dae4acfde45cee23eb60d79ab8945ecb441937f869d2aaaffe6ab0b8043a,32
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,33,37,NMI_supplementary_materials_2024.zip.part033,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part033,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part033,99614720,b53bdf257edb6bcf5a37a5a973ef204d811a8c10d87e02d603c972e6f62247de,33
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,34,37,NMI_supplementary_materials_2024.zip.part034,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part034,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part034,99614720,78de025135c6f8602a45ab7078d4c52007498ad26c022f797c67be059ea57905,34
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,35,37,NMI_supplementary_materials_2024.zip.part035,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part035,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part035,99614720,a158e3708d810390619c3bd1227f628ff99e4ecae5a02a56bd809fe82295abb2,35
NMI_supplementary_materials_2024.zip,3632708745,ec64b0f4909420e7d3e32c3661614bcb6111373e6eb1a8465133e563816703c2,NMI_supplementary_materials_2024,36,37,NMI_supplementary_materials_2024.zip.part036,drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part036,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2024/NMI_supplementary_materials_2024.zip.part036,46578825,2ee22f1179c51dddfd465f58946bf81caef11c59d3176e01c2bacf45c608f9ba,36
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,0,82,NMI_supplementary_materials_2025.zip.part000,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part000,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part000,99614720,9d7ccc3c164733dcf0b8d2b4236bf152a870c0a46c5f2cc14c3123785090f4d8,0
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,1,82,NMI_supplementary_materials_2025.zip.part001,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part001,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part001,99614720,44a44eb9049a8620507c197447a0044b46254c61ae23b1fc1c44d3ab239ecf7a,1
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,2,82,NMI_supplementary_materials_2025.zip.part002,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part002,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part002,99614720,3ed3433995cfff4cc399900edd007d9b495af72cc46e47fa214047b58d7cb421,2
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,3,82,NMI_supplementary_materials_2025.zip.part003,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part003,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part003,99614720,372406375461eff9168f3a9f904b9dfeb2a877caccbf6ce8a82b8e4da2acffa1,3
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,4,82,NMI_supplementary_materials_2025.zip.part004,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part004,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part004,99614720,723d501a9675898cf06515d9f798e53aa0b5d540be2236315f2825ca73dbc0ec,4
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,5,82,NMI_supplementary_materials_2025.zip.part005,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part005,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part005,99614720,dfdbbf52afba835c16706d3d0240029be2d131d24e5daefaac1f1db52fc1736d,5
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,6,82,NMI_supplementary_materials_2025.zip.part006,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part006,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part006,99614720,74e55bcd49a8d99c74d7a68b46892030dc45d002da7f05ba9cad1d96ac17f0af,6
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,7,82,NMI_supplementary_materials_2025.zip.part007,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part007,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part007,99614720,07381291704c25ee4067c8bea0c1c2e653468dd66f92e96af1ae02189cdb2752,7
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,8,82,NMI_supplementary_materials_2025.zip.part008,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part008,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part008,99614720,1313ae1fade1f9368af8ee203f64d15ad44697204039308a879c0f4a3bde5512,8
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,9,82,NMI_supplementary_materials_2025.zip.part009,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part009,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part009,99614720,52590541e62a6f86daeedae81c4a6dd142003a9023888d54498cd8638af00857,9
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,10,82,NMI_supplementary_materials_2025.zip.part010,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part010,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part010,99614720,b69ee2c6880fbfed0637c54e44f687cb5281bd161b0fbba3806b11be4cd0e4b3,10
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,11,82,NMI_supplementary_materials_2025.zip.part011,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part011,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part011,99614720,3408dc2448bcbfe8570b933302f69eb35a334aa4e49e54bafbc1e598552b66a9,11
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,12,82,NMI_supplementary_materials_2025.zip.part012,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part012,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part012,99614720,af5e9794638548effbf521aa91adcd3621d635d280de08f45bbd1998a9b64693,12
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,13,82,NMI_supplementary_materials_2025.zip.part013,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part013,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part013,99614720,73a98fbea7cb6ef108eb4aa38433fd8ccfc701fdd20e80cb10dcd7adaaa91dcb,13
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,14,82,NMI_supplementary_materials_2025.zip.part014,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part014,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part014,99614720,a71edd1cbe8b4cd33895fc50e84043d8e9d081fac248b9c18fbd214ff0d0688d,14
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,15,82,NMI_supplementary_materials_2025.zip.part015,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part015,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part015,99614720,5e03aace5abb2a0288372385c2ad0691a73c4f7ca8e2eca1e8a838a31a5024f4,15
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,16,82,NMI_supplementary_materials_2025.zip.part016,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part016,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part016,99614720,af6f3cf5e36175e283690e4b204330c61bc616752ce9688c6a52a9753b5066e8,16
NMI_supplementary_materials_2025.zip,8154211993,9f9497e5e188071dcd880d93439a6ebe71bfa4698541fcee5657ff703a816b84,NMI_supplementary_materials_2025,17,82,NMI_supplementary_materials_2025.zip.part017,drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part017,/Users/mccomb/Library/Caches/Codex/NMI_supplementary_materials_2022_2025/drive_upload_chunks/NMI_supplementary_materials_2025/NMI_supplementary_materials_2025.zip.part017,99614720,c8b28663cfc41401dfacff92c9277954a30e58df565f92504dddeaa47ddf6c30,17
